S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,signal
23.25642817,0.967008798,-11.60605924,5.127158648,-5.745921263,8.481674738,-3.284069563,8.028877933,-3.09860568,4.9936568,-1.475970691,3.581604483,-3.383538376,Bangla
23.16712211,1.364224948,-10.68564397,6.500242966,-6.939758827,8.755741087,0.256911363,8.386354064,1.305540406,7.797237189,0.284576409,3.661574728,-4.508561123,Bangla
23.04085037,2.001895641,-9.695574212,6.734584204,-7.740549195,8.267634163,1.612100021,6.711773356,2.449631999,9.035867576,1.047203763,3.516995875,-6.503575799,Bangla
22.79871049,2.502336581,-9.143942056,7.064717711,-8.403778363,6.333765693,-0.057081964,7.235497351,1.819435973,7.421280963,1.792803102,2.786177811,-6.322970826,Bangla
22.71304987,2.341364645,-9.518757345,7.88385052,-5.555229701,7.819872287,-2.934190805,10.54891215,3.978418342,13.1364672,5.110877342,3.845070531,-6.831194906,Bangla
22.67545648,2.376784856,-9.546345137,7.674192917,-3.845752156,8.94369824,-4.054404398,10.59589547,5.454431333,16.3608852,4.71576466,4.954745307,-7.440249022,Bangla
22.84827435,2.226852755,-9.84668815,5.491623647,-6.545020528,6.859970326,-1.859952152,11.60518221,5.593429411,13.68113529,6.125240315,6.086090818,-5.700883014,Bangla
22.96304921,2.234132882,-9.531147427,5.829783294,-7.784724033,6.648388344,-0.865290052,9.209367547,5.839274646,15.08908802,7.49494776,5.200454359,-7.886200971,Bangla
23.12724114,2.07710754,-9.335300266,7.046061719,-8.292176626,6.243077605,-0.670256705,8.449024096,7.88528013,16.23646129,7.151577234,3.598293896,-9.535023257,Bangla
23.36198457,1.533138287,-10.24712247,6.872638286,-8.268825705,7.240215506,0.572400358,11.47175123,7.768256262,16.15161711,7.874717447,4.181621951,-7.904959329,Bangla
23.29576488,1.516202804,-10.53094424,8.141317732,-7.475900033,8.687624507,-1.289395633,9.042300178,4.189322404,14.00453226,3.468935874,3.973833218,-7.676187544,Bangla
23.16254053,1.890173038,-10.48144593,7.568173893,-7.399591566,7.02472549,-4.794512614,6.46123946,0.174974276,10.62495335,2.165645914,4.664117045,-5.47209895,Bangla
23.20543255,2.904337345,-9.233590361,8.144451679,-5.880593068,7.678628596,-3.304389514,9.954760496,-2.821075285,5.143980982,0.722442852,0.238445461,-4.981006674,Bangla
23.30148127,2.571474254,-9.444048459,8.62153113,-6.172462785,6.180349224,-6.047050953,8.63740196,-1.858505437,4.919065354,-1.120007653,0.027869239,-1.255483099,Bangla
23.27823448,1.924457318,-10.39285097,7.783533638,-6.94908872,5.539375221,-7.383982683,6.84300946,-3.210177199,4.596244696,-1.120496584,2.79136102,0.584218508,Bangla
23.2273183,2.042536093,-10.48826364,7.045102217,-6.401861153,7.141079531,-5.75328035,6.709928692,-4.583949149,4.217824136,-1.340320905,3.724021385,-1.341939706,Bangla
23.1696017,2.245124071,-9.899177843,7.526546327,-5.859654094,6.844195141,-6.719474284,4.874412904,-3.848172144,7.367243572,1.038688042,2.045302322,-0.797451976,Bangla
23.04406523,2.448508773,-9.38096597,8.689217777,-7.057882993,6.516908655,-4.666287266,4.65174186,-3.621908218,5.466753155,1.247969654,1.527865116,-1.139501322,Bangla
22.96291152,2.610421716,-9.467186809,7.523220567,-7.961102751,6.275614188,-3.516345511,5.578953096,-4.748126932,1.288589246,-2.307333607,3.744658205,-1.403389136,Bangla
23.05688984,2.534504469,-9.692653131,6.50100491,-6.690509265,6.554137051,-3.79315125,7.476689162,-4.302049869,0.960910162,-3.831624214,2.761240748,-0.531572008,Bangla
23.03172533,2.437079433,-9.81557369,7.058573268,-5.809984127,7.709121961,-4.126838483,6.418631932,-1.660778683,5.30146477,-3.891747114,3.037693889,-1.696224552,Bangla
22.92165353,1.786517331,-10.70765661,7.307760069,-4.900240784,8.886710968,-4.534582533,8.96397503,1.643449753,11.48163465,0.133253613,2.49007854,-4.399596847,Bangla
22.93049074,2.491094844,-9.695628712,6.926785942,-6.217654932,6.306225952,-4.279865293,9.439457584,-0.331880731,6.511050944,-0.809837247,-1.676024097,-3.912728192,Bangla
23.19127494,2.447803042,-9.631707267,7.669368727,-6.065247504,8.709712228,-2.139885309,6.553138822,-2.382518452,6.456182163,0.446912175,3.255855011,-5.256140041,Bangla
23.60064531,1.487566492,-11.59773404,5.114820449,-3.838666857,9.888662414,-4.82143149,10.09321536,-1.916459276,9.836924663,0.819123312,4.102821019,-3.682961019,Bangla
23.70990076,1.714406958,-11.11218781,5.725936003,-5.447412726,8.915257151,-2.770416868,10.81404467,0.322656834,8.322011586,-0.071684422,4.408865151,-3.524611679,Bangla
23.59813608,2.168021905,-9.69463566,8.812964948,-6.668656588,9.175929648,0.384145451,10.59206003,3.025337922,10.20788429,3.97094206,4.519403011,-6.914383412,Bangla
23.547726,1.570432677,-10.69600177,7.760162517,-5.016295727,9.830645112,-1.222406692,13.88910717,6.074426752,15.19562813,5.79206827,4.029745341,-6.7188559,Bangla
23.62492975,1.590530795,-10.97769953,5.291048274,-4.667607628,9.018765622,-2.430325129,13.59867668,5.01323536,14.10546377,3.316247133,2.476065631,-8.640872623,Bangla
23.63700847,1.009175654,-11.68572684,4.886047465,-4.888982955,8.389355683,-4.31571985,13.03759865,2.629549049,13.34589788,3.320306255,-0.099172477,-12.81377425,Bangla
23.54985817,1.364072414,-10.47408366,5.572392531,-5.140339178,6.992404182,-3.739197732,14.5831348,6.950527219,17.18917902,7.155753684,-1.29173024,-13.86348773,Bangla
23.50245804,1.832320995,-9.281661791,6.351880172,-6.269360547,5.862750013,-0.399870641,17.8188214,12.9172919,19.87040513,12.39841235,1.134110484,-8.981504324,Bangla
23.49695946,1.173708449,-9.986561917,6.437591357,-5.850875919,8.275116596,0.326601872,15.30983266,11.51062456,21.78222809,12.23475405,1.987844226,-12.65205864,Bangla
23.53212986,0.476042172,-10.83573082,4.563223373,-3.543258143,9.046027087,-2.075296062,15.96402472,12.05211537,25.02393522,10.01470266,-0.051055746,-18.19948642,Bangla
23.71055729,0.511244912,-10.33837225,6.252412359,-4.729612598,8.686935119,-0.294000502,20.49266364,14.75302237,24.17143266,11.80283488,2.158348168,-11.70982623,Bangla
23.75757833,0.545057262,-9.910416566,7.432315884,-6.104864104,8.875410933,2.279748995,18.34893883,13.45042542,22.73659749,12.11735196,-0.860580044,-13.02242016,Bangla
23.57045221,0.762008138,-9.757374572,7.087099165,-7.162775612,8.9646817,4.586440135,14.89504814,11.27095995,21.09226739,11.99308083,-3.042194148,-17.4093388,Bangla
23.56665919,0.732443311,-9.57305855,6.932177155,-7.861416052,6.272633326,3.053885831,17.47611938,10.94720788,19.29222585,16.04601291,-0.860367684,-15.90215506,Bangla
23.72269472,-0.834986851,-11.98249565,4.515426818,-7.862101897,3.265061651,-3.894161393,18.73413713,13.29023946,22.28801139,15.55794,1.161927086,-11.06083176,Bangla
23.71138519,-0.515258201,-11.98709651,5.133345885,-5.918731777,5.352030566,-7.227441907,14.96938761,11.72804869,22.70027696,8.125066886,1.509370751,-11.38852564,Bangla
23.45255093,0.952930526,-9.905376024,8.272241844,-3.748146413,10.0301577,-3.383990154,12.77686425,11.14397761,23.36572998,6.510342347,2.038509723,-12.36366334,Bangla
23.08481652,1.591331772,-8.84339525,9.605332978,-4.460572783,10.21517889,1.386659501,13.78675219,14.0800253,24.72973173,11.18152723,1.932029812,-12.0096119,Bangla
22.94988038,2.306198414,-7.941932905,10.40263696,-6.428776233,8.577812256,2.512259749,11.53612628,12.75266286,20.78757186,10.63504052,3.071403714,-10.86441427,Bangla
22.95698135,2.036125602,-8.515517369,9.75111934,-6.497972208,7.875563803,0.214100061,11.22603505,12.18293981,19.23691122,7.52451328,3.802689732,-9.765049254,Bangla
22.72090316,1.622909474,-10.09270659,6.889374358,-4.81040654,8.477076706,-3.701215584,9.746564874,7.182875233,18.81787592,5.605089789,4.529677547,-9.842752816,Bangla
22.41920307,2.615376109,-9.101387753,8.501322661,-6.382367519,9.438948555,-0.033578553,7.281988023,1.443987223,12.46239186,4.072974859,1.662595046,-7.278800089,Bangla
22.37711779,3.118632582,-7.944255807,9.955207359,-7.698764567,7.361246376,0.248272707,6.483502085,1.551109241,9.262581082,4.494818085,1.260589932,-6.189684121,Bangla
22.34297276,2.806703677,-8.840659974,8.196573328,-5.613776718,6.501872873,-6.277505829,3.265807829,-3.660958699,7.507302557,1.326487407,1.273607904,-8.820893856,Bangla
22.3148872,2.117986578,-10.16963036,7.662309532,-5.448038622,7.58204028,-7.301066555,2.813964732,-5.088366027,6.557125491,-1.842757896,2.843791848,-6.881320569,Bangla
22.44558695,3.145069659,-8.581279999,7.28430338,-5.505522279,7.752158903,-1.508515277,8.841663463,3.250337252,10.44461279,1.554391866,2.295889664,-6.64703344,Bangla
22.75179175,2.920925121,-8.948204739,6.810621294,-5.289294964,6.905984976,-3.65354987,9.680116263,3.90664398,11.40740942,1.271269267,2.257096229,-5.917921656,Bangla
23.11000622,2.897836415,-9.152917403,6.776025295,-6.41429887,6.371213887,-3.173733113,9.043198576,1.822487766,9.127353809,1.911020152,1.664308627,-4.903462133,Bangla
23.38977246,3.577539599,-8.218860818,5.606550666,-6.652102033,5.694079286,-0.544569841,10.36491037,1.767103616,7.176530832,4.394807874,2.202000753,-3.917564853,Bangla
23.28034157,4.070807211,-7.764086418,3.597594193,-5.702222984,4.815170217,-1.331136081,11.36501203,4.100227753,9.272924874,4.419989859,4.106664913,-4.774128189,Bangla
23.14786084,3.557341158,-7.936660938,4.833134969,-5.792790333,5.064326257,-1.146283753,11.70237533,7.043279536,12.88448459,4.525882868,-0.009416354,-6.784937104,Bangla
23.28046636,3.07411313,-8.705523961,6.388314112,-7.134729186,4.82211072,-3.25854958,9.338266187,4.3725689,10.62306533,1.812107544,-0.345374029,-3.83637606,Bangla
23.19355791,2.535212685,-9.475125164,7.428500664,-7.111870687,5.723017916,-4.736428772,7.981080548,3.565776351,10.47362977,0.383509575,2.857008639,-4.097701696,Bangla
23.03831767,2.308877895,-9.397667889,7.746598708,-6.493613239,7.213832893,-3.243823996,7.993019841,3.403326624,12.43195801,3.287769071,3.902108574,-7.541069337,Bangla
22.98139928,1.831013317,-9.597826197,7.029859215,-5.876341349,7.053766034,-2.816195354,11.01413075,7.361518927,16.59419636,6.02983474,3.218299515,-9.464264045,Bangla
23.01662768,1.316196815,-10.33378004,6.69189038,-5.636041731,8.720637267,-0.138804618,12.91076631,7.753778337,17.71114732,8.788396252,3.849830905,-9.172353578,Bangla
22.98146206,1.337635234,-10.41014393,6.081766497,-6.809051073,8.051769833,0.766393213,11.86588466,7.145966738,16.37771072,8.346385019,3.309418487,-8.852064558,Bangla
22.83825228,1.086395948,-10.58073768,6.286648422,-7.168877053,6.24252606,-1.344695598,13.14057341,9.012610744,16.14687195,7.036949561,1.788926651,-8.20771098,Bangla
22.83433458,1.253352134,-10.13525532,6.971007135,-5.264168919,8.24949466,-0.038038449,14.17364591,10.28521728,18.8692356,8.181254913,0.834988716,-11.54727287,Bangla
22.86624325,1.342525165,-9.917816751,7.976041043,-4.496683043,9.024017602,-0.726252734,12.15155394,7.926286957,17.27134086,7.187822291,1.832773364,-10.91893444,Bangla
22.92909776,0.648181672,-10.66855295,8.19290997,-5.174434471,8.415513762,-1.100794873,14.32110758,10.1343273,18.46271903,8.445057832,2.052555892,-10.36881274,Bangla
22.97916991,0.804996023,-10.9793532,7.277067609,-5.579622746,8.256306163,-1.163009617,14.95945916,10.70940493,18.86010196,8.323980317,3.092691727,-8.475352492,Bangla
22.93849933,1.612595305,-10.27058212,6.988721469,-5.894692859,9.602547095,0.739089521,11.64029215,7.785657187,17.66118325,6.923203247,4.194493755,-8.476894131,Bangla
22.9753572,2.112083743,-9.800889632,7.100990795,-6.714846491,9.104728766,0.78280197,8.965517288,5.335234461,14.36384952,3.172891484,2.042733433,-7.391835178,Bangla
23.14768489,2.049410676,-10.11998182,6.101155922,-8.345114968,6.640247405,-0.912658531,7.852136171,3.845750316,10.81852798,1.12626612,1.660700368,-5.38415394,Bangla
23.24561162,1.81673501,-10.47917092,5.542177935,-7.648315459,6.462721451,-1.614132626,10.3877223,5.314124999,11.09557951,0.908309237,2.226061474,-5.753437802,Bangla
23.234766,1.964190108,-10.56326657,5.674506033,-5.340969141,8.519410073,-1.28879947,13.38186633,4.035727681,10.61681207,0.895613199,1.46979205,-5.388514945,Bangla
23.27817438,2.155286149,-9.762350859,7.924779987,-6.4135876,8.585868577,0.409536958,11.89610758,4.210337234,11.4449662,4.966825622,2.036336852,-6.456435397,Bangla
23.27813518,1.94585166,-9.630905203,8.857440793,-7.536688846,8.20153626,-0.02050738,8.183046426,4.587056958,13.24547219,4.08331377,-0.253319517,-9.368608137,Bangla
23.08378173,1.481962504,-10.70957229,6.835753851,-6.657636886,7.886297421,-2.243222116,9.326778326,3.897731527,12.18526841,0.415025861,-1.836193869,-9.102645648,Bangla
22.89577271,2.592406706,-9.524324045,7.153303668,-5.217804591,8.011422784,-3.076533415,9.98196773,0.23530035,6.04053312,-3.390612261,0.252343715,-4.221594187,Bangla
22.82285696,2.758245727,-9.110177654,7.303847764,-7.254343749,8.123603914,-1.11832458,4.384607307,-1.856010078,4.494014276,-4.669148926,1.194905927,-4.662579124,Bangla
22.68155015,2.249571301,-9.359555869,8.405631103,-9.275840915,6.353045595,-1.957829939,2.490938499,-2.878891902,3.236160314,-2.976714365,-0.101773231,-4.387336324,Bangla
22.59681044,1.77442593,-10.15264049,8.629169174,-7.554817553,8.193820186,-1.040946927,7.497127017,-0.844327425,4.823861615,-0.775955998,2.907420594,-3.71355187,Bangla
22.53862587,2.087499847,-10.04224913,7.613292393,-7.960225746,7.579696734,-1.665291308,5.997420632,-0.863026206,4.450127273,-3.058141445,4.174239369,-4.350899663,Bangla
22.66457492,1.963998546,-10.36792234,5.061910785,-8.317248729,6.011483578,-4.608554262,2.190630542,-3.706197569,2.770700814,-7.291293797,2.943021028,-1.375654425,Bangla
22.92248677,1.196527256,-11.20064989,4.211472073,-7.266797085,7.574436399,-3.301533221,5.273046952,-6.754456764,0.089469879,-6.128325494,3.004319168,2.088056473,Bangla
22.98662135,1.255192882,-11.01891079,4.120663203,-8.923851399,4.874013907,-5.537822362,3.895926907,-10.08172153,-4.162737892,-6.377820287,0.906940048,2.481136668,Bangla
22.92904066,1.8050155,-10.38465281,4.63302273,-6.360515081,7.414328436,-5.080992798,2.562888992,-9.007534541,-1.117310864,-7.516315912,3.371840443,2.723840666,Bangla
22.93236255,1.274911426,-11.42276338,6.556600647,-4.830073259,10.39416015,-5.368538627,4.220451405,-6.428596232,4.034446381,-7.658182615,4.575888554,0.825097865,Bangla
23.01757233,1.295591684,-11.25993924,7.24748611,-5.937629652,8.515770097,-5.318572646,6.754180013,-1.005484573,7.62276392,-3.395408228,4.406314361,-2.188078618,Bangla
22.95002094,2.016820017,-10.1897347,6.958508969,-6.782185671,6.278533913,-5.615632999,6.020529366,-0.455344249,6.063134819,-2.446607418,5.13197563,-0.908882685,Bangla
22.84839588,1.961909461,-10.32895996,7.06968148,-6.832385562,7.410206671,-3.8399073,6.7260538,0.120289421,7.415748328,-1.497475625,4.703857867,-1.95157996,Bangla
22.94640351,2.321957431,-9.847575749,7.485636855,-5.759000972,8.618377729,-2.450851978,7.30174404,-0.468490642,8.75110254,0.948346277,2.139419841,-6.415237126,Bangla
22.9776817,2.121759652,-10.24136569,7.058550598,-6.417326338,7.807662837,-3.568635358,6.9816415,0.153725309,9.019600913,0.105028616,2.894232238,-5.690422015,Bangla
23.04458581,2.455728143,-9.934438943,6.854246385,-6.13682133,7.054585889,-5.539063828,5.78802028,-0.328989068,8.203698002,-2.124806412,3.53947379,-4.626299206,Bangla
22.99849559,2.761492088,-9.458165881,7.348574965,-5.486969146,6.94902423,-6.704714779,4.92279536,-0.169963531,8.875577751,-2.514684486,3.752716199,-3.715399425,Bangla
22.83383459,2.9732586,-9.279838368,7.906662089,-5.394292293,8.054622835,-6.133606266,3.199223562,-3.848838365,5.296161876,-5.136962294,4.9045655,-1.829032646,Bangla
23.00104499,3.017997238,-9.161556262,8.130736255,-4.88705708,8.940708326,-5.115026875,3.421894478,-7.174458764,2.208599795,-4.938208257,3.92073862,-2.189067266,Bangla
22.88417678,3.168559927,-8.933304978,7.952643932,-5.359019783,7.637545655,-6.549250733,2.145432066,-8.47286696,1.106360376,-5.232747735,2.487133875,-1.35301448,Bangla
22.74040753,2.920863852,-9.283463299,8.494702055,-5.980328545,7.482038063,-5.694979094,5.366116813,-7.591518429,-0.297247083,-5.729433896,1.046718534,-1.787685841,Bangla
22.91030152,2.823130659,-9.417982611,8.950089238,-5.486582319,7.463238955,-6.817287904,6.568636973,-8.278117989,-0.95402789,-5.831753719,-0.584160673,-1.911025832,Bangla
23.05763984,2.269145454,-9.562402598,8.406553034,-7.353409057,6.560211315,-8.289630766,1.775349636,-11.94678053,-4.880055276,-10.98709406,1.340686205,4.46803506,Bangla
23.05003445,1.839028233,-9.337678031,7.820253889,-6.989582772,7.324439811,-8.937810046,-1.997756569,-17.25611348,-8.922158304,-12.95998959,5.976746723,9.45678366,Bangla
22.65570132,2.136271014,-8.918234658,7.401118424,-5.274945226,6.017754253,-12.89352997,-3.513636192,-20.7418774,-10.23951385,-10.63671118,5.280698953,9.739684552,Bangla
22.36942119,2.442536718,-8.732028472,9.19171176,-6.62744914,3.538424185,-13.79053702,-0.340607844,-16.78067792,-9.361125471,-10.01485983,1.665021957,7.767353311,Bangla
22.22374948,3.001442029,-8.438722956,8.819743346,-8.654198974,4.28837253,-7.242206581,1.552453276,-10.04108859,-4.890758285,-7.206105652,5.943845367,6.020041944,Bangla
22.10024079,2.961573672,-9.009541529,7.891138295,-7.519713932,8.056440089,-0.701905699,5.703063126,-0.93119593,6.984789506,0.208585943,4.309604338,-3.645678972,Bangla
22.29021782,2.530772912,-9.593686543,7.419789381,-6.801000944,9.293654169,0.437644849,7.413057671,-0.590190406,7.557746355,-0.468805346,1.302332927,-7.104731657,Bangla
22.85477928,2.292607334,-10.38415478,4.307724316,-6.510109186,8.512587448,-0.940324551,6.742063191,-2.229801199,6.772131559,-0.837414035,3.504516553,-6.069857223,Bangla
23.21264696,2.294374647,-10.15653139,5.757718339,-4.813624389,8.99064665,-1.908393527,10.13024802,-0.081755164,7.519302704,-1.025776975,2.332467387,-6.340760174,Bangla
23.30318188,2.741104779,-9.302816962,7.56461571,-5.472025749,7.470683564,-3.289646657,10.03736689,0.871250667,7.347905252,-0.051022124,2.062117637,-4.045027562,Bangla
23.36006346,2.203184317,-10.34183999,5.766315047,-6.296701992,8.547255915,-2.554551161,6.992180884,2.542586172,12.5116383,0.435693016,5.314850234,-3.678158297,Bangla
23.22254848,1.985384855,-10.62073632,4.512729553,-6.588725219,8.328541906,-2.354436456,7.579249709,5.079228006,15.37306527,0.933698663,4.66957468,-6.433376543,Bangla
23.09615048,2.730170717,-9.365255867,6.782329444,-6.158120162,6.954645938,-4.316571194,6.807741099,1.937570282,12.83717055,3.180338984,2.206804321,-6.862994091,Bangla
23.06942455,3.392238496,-8.40147228,7.876588321,-5.313863324,7.130812989,-3.991255839,7.512371634,1.090054895,11.05822984,3.469141722,2.377558763,-6.623455061,Bangla
22.88088885,3.464502457,-7.963195443,6.488851355,-6.266020035,5.258308422,-1.846059264,11.68235668,5.040347041,12.32707929,7.34355405,1.321562434,-8.71839013,Bangla
22.7930033,2.540326007,-8.847457075,4.960013711,-5.838947176,5.93989119,-0.100659688,15.42667236,11.01428639,18.48145578,9.447615191,0.398211779,-10.72996136,Bangla
22.79831155,2.712183147,-9.130874757,5.195784631,-5.683086171,7.030086137,-0.464919197,13.29306959,6.998659614,15.43297807,6.545740273,-0.213253001,-10.00405113,Bangla
22.97261692,1.697733818,-10.37225536,7.975503847,-7.434611509,7.193007208,-3.400122454,9.00091123,2.576328085,12.1291378,3.800752896,1.005290777,-8.355460307,Bangla
23.11875671,2.003370562,-9.918932954,8.004772772,-7.883867777,6.244051124,-3.705892215,8.262248243,2.732935126,10.95138441,2.727111066,1.54527028,-7.27292495,Bangla
23.15026771,2.255256564,-9.208144312,8.744913697,-9.289331768,4.9035821,-3.395632717,6.032300289,2.094346103,10.79303282,5.728686283,3.011248748,-7.583372796,Bangla
23.03633728,1.558569871,-10.47443683,7.993571752,-7.996304728,6.264126631,-4.377715609,7.91121178,3.43011125,13.11736126,5.507435496,4.698876655,-6.881164209,Bangla
22.83467628,2.2186626,-10.24319829,6.057532645,-5.400170283,7.678214599,-4.415634238,10.3060159,4.971119376,13.61915566,1.054655439,3.760770576,-5.505371723,Bangla
22.75978624,2.309364882,-9.46333309,7.757931871,-6.551143767,7.106534158,-3.250978251,9.336053994,5.904187011,14.06506033,2.735348687,2.340751611,-8.026448594,Bangla
22.70519946,2.137644546,-8.967242099,9.022686301,-6.724469503,7.152319125,-1.423565225,11.12698055,7.137102829,15.0690278,6.094917319,0.66232086,-10.78727566,Bangla
22.51128387,1.70876295,-9.348974936,8.67298885,-5.64040712,7.411361183,-1.813437349,12.70418973,8.818169149,17.3523723,7.824944884,0.888370602,-10.92937924,Bangla
22.07812407,1.132731523,-9.786437054,7.476784348,-5.797539277,7.099028555,-1.210423883,13.78891537,12.27324883,21.5956169,10.4452374,1.901239944,-12.13256197,Bangla
21.87449619,1.30411439,-9.58561411,8.516222067,-3.949641596,8.956434617,-2.341381261,12.59850194,12.00998199,23.24360174,8.893050878,2.601502961,-13.08417089,Bangla
21.52677903,1.911189665,-9.42701496,7.692347798,-3.909602939,9.352995541,-2.883997241,9.904335408,8.224850818,20.4681982,6.465135986,3.263682333,-12.47094056,Bangla
21.03009076,1.260263335,-10.38676085,5.311319079,-7.362066584,7.319472162,-1.174502154,10.21027864,6.961178451,17.42526273,6.546676401,1.43251929,-13.12081491,Bangla
21.42486845,3.011234423,-8.105166267,5.189505408,-4.385893586,7.088974163,-0.867794117,13.06948842,8.978245404,17.52325269,7.25050403,1.933532324,-11.72043737,Bangla
21.83625304,3.359471018,-7.754033072,4.629879182,-3.737093595,6.523066985,-1.194963897,12.96283958,9.257454443,17.40794584,6.121333116,-1.598905316,-11.44469409,Bangla
21.93930018,1.794450832,-9.338003329,7.737585126,-5.461444623,6.909621477,-2.919794067,12.25284937,7.681112124,16.48947611,5.323293038,-2.635950507,-11.52782193,Bangla
21.87148438,1.09611709,-10.4221316,7.819112417,-5.439874856,7.653915755,-3.557872948,13.76218844,7.188783198,16.19636393,5.013453015,-1.041031701,-11.59833325,Bangla
21.9618421,1.590059445,-9.894935516,6.362242246,-5.493355123,8.108603394,-0.592590231,13.58398855,8.983172135,17.01396364,4.209950673,-0.895238694,-12.97712472,Bangla
22.24331389,1.904024768,-9.05593796,6.194395304,-5.424698929,7.663311987,0.195687879,12.60488051,9.482053782,18.43804675,8.728071987,3.975462823,-11.91509327,Bangla
22.561661,0.078092177,-10.66781444,7.780911913,-5.08425257,8.686786475,0.234955857,15.02101335,13.04642445,22.84717562,11.74940545,2.863836473,-12.5193788,Bangla
22.52036284,0.204260835,-10.55627994,7.783324091,-4.561783491,9.075161439,0.471764274,15.54548809,13.03024224,23.14417937,12.48676854,2.950483423,-12.10785001,Bangla
22.56360223,1.135988831,-9.929616432,8.480952025,-4.820636518,8.575100425,-1.28788559,14.06495297,9.024689388,18.93562296,10.83457909,3.625632534,-10.30444447,Bangla
22.76573332,0.633920242,-10.74131669,10.23922362,-5.473158848,9.778344847,-0.661013735,14.38616989,8.672766531,17.28941015,7.760748993,2.800889019,-8.818337535,Bangla
22.84497473,1.653324191,-10.11336755,8.356277976,-6.667356371,7.207517617,-2.979721601,11.24543278,5.589556351,14.08769503,5.204621763,1.631580046,-6.653789016,Bangla
22.94879518,1.811386723,-9.896933302,8.510413223,-6.250607352,6.934224486,-3.900995571,11.58573936,4.156123754,10.96977224,1.695872045,-0.49642455,-6.472360027,Bangla
23.19633098,1.499496463,-9.727896065,11.29044982,-3.070312157,9.922060771,-2.644026056,18.21167868,5.153134398,10.41866658,4.293693768,2.368062044,-7.242627567,Bangla
23.13655682,1.052101624,-10.10769256,10.68783046,-4.81805787,9.167183754,-1.718647311,17.0842317,8.98163763,16.10629771,8.76278505,3.436545286,-10.18732105,Bangla
22.89489864,1.060944142,-9.681979964,9.430846256,-6.685020678,7.502149667,-0.785454461,12.61204685,9.968948771,19.55370178,10.83503415,-0.290311591,-13.81112646,Bangla
22.85028513,1.48172333,-9.329937811,8.709022427,-5.133583233,7.308689027,-3.154125753,14.46591195,6.886385163,16.61761518,10.12368375,2.57797268,-12.9206689,Bangla
22.66755695,1.11809523,-9.976404655,8.28669105,-5.627061759,7.202650066,-4.097491557,13.62665735,8.30419317,17.66651104,8.323212253,3.338398864,-10.70665477,Bangla
22.86858627,1.489048098,-9.695397185,8.582662971,-5.600938643,8.416677198,-2.093103997,12.34815793,7.50606617,18.18349956,8.91638549,1.473310006,-11.29040573,Bangla
22.96979601,1.98277956,-9.459142594,6.783336023,-5.62991605,8.014087116,-0.9526084,12.35645171,6.5468702,16.0668672,8.39962114,3.472679365,-9.220354348,Bangla
22.53463107,1.808404698,-9.851826509,5.597471532,-4.933356436,7.260170158,-2.200345894,13.92020085,8.243207969,17.05900804,7.644648839,2.231784004,-9.074245426,Bangla
22.22955015,0.568068462,-10.1503917,7.622391097,-4.522923383,9.028733215,-0.893775914,14.72126582,14.80734373,23.25054359,5.614242323,1.237571362,-16.67219941,Bangla
21.92699344,0.623242939,-9.753352199,6.019529354,-6.300786523,8.467160499,1.842047637,13.28628616,16.63731948,23.03900843,4.426865211,3.660652448,-17.58655348,Bangla
21.53937494,1.23710263,-9.919947885,7.370572136,-5.214342009,6.952135303,-3.03972139,14.38733746,9.748998579,20.05498455,10.64530271,1.058531061,-12.50873451,Bangla
21.56482406,2.399043178,-9.169155311,9.187549554,-4.853560895,6.900021294,-5.274649224,11.80585322,4.660954108,13.33102687,6.038091101,2.867226639,-7.424143203,Bangla
21.01680835,2.761494478,-9.324160547,8.428124541,-5.694965304,5.510199251,-8.356559511,7.193012179,-0.421521325,5.767220636,-2.292556325,6.396605692,0.589376568,Bangla
20.87949937,2.450448654,-9.918354138,6.931060896,-6.423845001,5.775771328,-6.734689803,7.16817576,-1.11214276,5.887898842,-2.37816857,4.922271294,0.394508341,Bangla
20.70733769,2.769960068,-9.27288307,7.456398791,-7.48892571,6.494068625,-3.107160462,6.41414127,-0.537639194,6.269872963,-0.63633239,3.709137671,-2.23621398,Bangla
21.04949934,1.914654596,-10.09188489,6.200652482,-6.169411946,6.970943717,-3.745696395,9.479533835,4.057181987,14.34411137,5.430532523,4.162332239,-7.365551318,Bangla
21.30377385,1.975534762,-10.16990082,6.259966517,-6.316376024,6.240740485,-5.287276102,8.57864674,2.280542022,13.85818924,6.141048791,3.924092629,-6.189276019,Bangla
21.01733214,2.851840028,-9.235496003,7.807991016,-7.178905452,5.695904679,-5.603436597,6.413837714,0.080699749,8.190763361,-0.299818285,2.342057262,-2.516962384,Bangla
21.79569514,2.93503231,-9.053089548,6.944271599,-5.983545703,7.859598989,-4.228823266,2.571457871,-7.466940993,-0.563014564,-7.947840184,2.603202497,0.056791606,Bangla
21.91448906,2.551548577,-9.26702436,7.655706619,-6.497804297,8.191339465,-4.66767377,0.781053139,-10.29403106,-2.626706389,-8.65018852,2.305320565,0.764773739,Bangla
21.63043729,2.399063207,-9.170348238,9.686856492,-8.15424678,7.640078417,-5.983115922,-0.65456739,-12.55639751,-5.9268301,-11.61144323,1.838309747,2.658729162,Bangla
22.14302447,1.808480291,-9.2473989,9.491398068,-7.907267108,6.24946395,-8.531740216,-1.421912311,-15.51807363,-9.493464245,-13.05174777,1.396615364,6.284785069,Bangla
